id,legacy_id,question,options,answer,type,year,chapter,cluster_assignment,attributes,flags,stats,links,verification_status,metadata,created_at,updated_at
019d5409-ba57-7996-bcbf-fd138e6abd9a,e37192e2-64ba-44c6-93f0-60a6610ad04f,"{""text"": ""A disk of radius \\(\\mathrm{R}\\) with uniform positive charge density \\(\\sigma\\) is placed on the \\(x y\\) plane with its center at the origin. The Coulomb potential along the \\(z\\)-axis is\n\\[ V(z) = \\frac{\\sigma}{2 \\epsilon_{0}} \\left( \\sqrt{R^{2} + z^{2}} - z \\right) . \\]\nA particle of positive charge \\(q\\) is placed initially at rest at a point on the \\(z\\)-axis with \\(z = z_{0}\\) and \\(z_{0} > 0\\). In addition to the Coulomb force, the particle experiences a vertical force \\(\\vec{F} = -c \\hat{k}\\) with \\(c > 0\\). Let \\(\\beta = \\frac{2 c \\epsilon_{0}}{q \\sigma}\\).\nWhich of the following statement(s) is(are) correct?"", ""image_url"": """"}","{""A"": {""text"": ""For \\(\\beta = \\frac{1}{4}\\) and \\(z_{0} = \\frac{25}{7} R\\), the particle reaches the origin."", ""image_url"": """"}, ""B"": {""text"": ""For \\(\\beta = \\frac{1}{4}\\) and \\(z_{0} = \\frac{3}{7} R\\), the particle reaches the origin."", ""image_url"": """"}, ""C"": {""text"": ""For \\(\\beta = \\frac{1}{4}\\) and \\(z_{0} = \\frac{R}{\\sqrt{3}}\\), the particle returns back to \\(z = z_{0}\\)."", ""image_url"": """"}, ""D"": {""text"": ""For \\(\\beta > 1\\) and \\(z_{0} > 0\\), the particle always reaches the origin."", ""image_url"": """"}}","A,C,D",PYQ,2022,ECF,ECF-Electric_Charges,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-14T20:22:58.361551+05:30
019d5409-bcb3-7555-8c1e-4b5315a4db4a,093d2927-e679-4360-b44d-7393a614f310,"{""text"": ""Area of the cross-section of a wire is measured using a screw gauge. The pitch of the main scale is $0.5 \\mathrm{~mm}$. The circular scale has 100 divisions and for one full rotation of the circular scale, the main scale shifts by two divisions. The measured readings are listed below.\n\n$$\\begin{array}{|l|c|c|}\n\\hline \\textbf{Measurement condition} & \\textbf{Main scale reading} & \\textbf{Circular scale reading} \\\\\n\\hline \\text{Two arms touching without wire} & 0 \\text{ division} & 4 \\text{ divisions} \\\\\n\\hline \\text{Attempt-1: With wire} & 4 \\text{ divisions} & 20 \\text{ divisions} \\\\\n\\hline \\text{Attempt-2: With wire} & 4 \\text{ divisions} & 16 \\text{ divisions} \\\\\n\\hline\n\\end{array}$$\n\nWhat are the diameter and cross-sectional area of the wire measured using the screw gauge?"", ""image_url"": """"}","{""A"": {""text"": ""$2.22 \\pm 0.02 \\mathrm{~mm}, \\pi(1.23 \\pm 0.02) \\mathrm{mm}^{2}$"", ""image_url"": """"}, ""B"": {""text"": ""$2.22 \\pm 0.01 \\mathrm{~mm}, \\pi(1.23 \\pm 0.01) \\mathrm{mm}^{2}$"", ""image_url"": """"}, ""C"": {""text"": ""$2.14 \\pm 0.02 \\mathrm{~mm}, \\pi(1.14 \\pm 0.02) \\mathrm{mm}^{2}$"", ""image_url"": """"}, ""D"": {""text"": ""$2.14 \\pm 0.01 \\mathrm{~mm}, \\pi(1.14 \\pm 0.01) \\mathrm{mm}^{2}$"", ""image_url"": """"}}",C,PYQ,2022,UNM,UNM-Measurement_Instruments,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:15:44.883462+05:30
019d5409-ba4d-787b-b9ec-605cb80a7945,b57fdd4b-e246-49f5-8b3f-799e4bdfa2e2,"{""text"": ""In Circuit-1 and Circuit-2 shown in the figures, $R_{1}=1 \\,\\Omega, R_{2}=2 \\,\\Omega$ and $R_{3}=3 \\,\\Omega$. $P_{1}$ and $P_{2}$ are the power dissipations in Circuit-1 and Circuit-2 when the switches $\\mathrm{S}_{1}$ and $\\mathrm{S}_{2}$ are in open conditions, respectively. $Q_{1}$ and $Q_{2}$ are the power dissipations in Circuit-1 and Circuit-2 when the switches $\\mathrm{S}_{1}$ and $\\mathrm{S}_{2}$ are in closed conditions, respectively. Which of the following statement(s) is(are) correct?"", ""image_url"": ""https://lh3.googleusercontent.com/d/1hs2srYOZNZ88QFgKMB9HgEw--Hvznwcp=w1136""}","{""A"": {""text"": ""When a voltage source of $6 \\, V$ is connected across $\\mathrm{A}$ and $\\mathrm{B}$ in both circuits, $P_{1} < P_{2}$."", ""image_url"": """"}, ""B"": {""text"": ""When a constant current source of $2 \\, \\text{Amp}$ is connected across A and B in both circuits, $P_{1}>P_{2}$."", ""image_url"": """"}, ""C"": {""text"": ""When a voltage source of $6 \\, V$ is connected across $\\mathrm{A}$ and $\\mathrm{B}$ in Circuit-1, $Q_{1}>P_{1}$."", ""image_url"": """"}, ""D"": {""text"": ""When a constant current source of $2 \\, \\text{Amp}$ is connected across A and $\\mathrm{B}$ in both circuits, $Q_{2} < Q_{1}$."", ""image_url"": """"}}","A, B, C",PYQ,2022,CRE,CRE-DC_Circuits,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7g9wyvm/7a1f4fee-5327-4293-84c2-1ebffcdd8e9c/72ff9720-286e-11ed-960a-ef6c69c8b437/file-1l7g9wyvn.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1ldmiy252/a1afa73f-a0b0-4a47-9228-bc6c281cc379/c3a8ef60-a2a7-11ed-8141-cd0564adb86b/file-1ldmiy253.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-15T19:27:35.121759+05:30
019d5409-bc78-734f-a702-fd38a9e4ef7d,9922e7a1-1ec8-40f9-96d4-84e794114e04,"{""text"": ""The compound(s) which react(s) with $\\mathrm{NH}_{3}$ to give boron nitride (BN) is(are)"", ""image_url"": """"}","{""A"": {""text"": ""A"", ""image_url"": """"}, ""B"": {""text"": ""B"", ""image_url"": """"}, ""C"": {""text"": ""C"", ""image_url"": """"}, ""D"": {""text"": ""D"", ""image_url"": """"}}","A,B,C",PYQ,2022,PBE,PBE-Inorganic_Chemistry_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-14T20:25:27.663949+05:30
019d5409-ba51-7ade-822d-4166337695de,011df29c-305c-4c21-95da-4b80f6a140ce,"{""text"": ""Thermal decomposition of $\\mathrm{AgNO}_{3}$ produces two paramagnetic gases. The total number of electrons present in the antibonding molecular orbitals of the gas that has the higher number of unpaired electrons is ____________."", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""6"", ""image_url"": """"}, ""D"": {""text"": ""8"", ""image_url"": """"}}",6,PYQ,2022,DBF,DBF-Transition_Metals_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/BCZnqLDgpImUxYpB2/Zg1gK5Q1xLj1n6tAiUJqhAxB3rbvD/vRErIfl3wacw1pMY708M3N/image.png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-14T20:26:12.107307+05:30
019d5409-bc6c-7039-b776-7bcfdd592011,d80261b1-54a0-4725-86c8-b176a0e06155,"{""text"": ""Which one of the following options represents the magnetic field $\\vec{B}$ at $O$ due to the current flowing in the given wire segments lying on the $xy$ plane?"", ""image_url"": ""https://lh3.googleusercontent.com/d/1fC--kH0X4_oKwEu8fLFd8WWRI5KzMUwh=w1200""}","{""A"": {""text"": ""$\\vec{B}=\\frac{-\\mu_{o} I}{L}\\left(\\frac{3}{2}+\\frac{1}{4 \\sqrt{2} \\pi}\\right) \\hat{k}$"", ""image_url"": """"}, ""B"": {""text"": ""$\\vec{B}=-\\frac{\\mu_{o} I}{L}\\left(\\frac{3}{2}+\\frac{1}{2 \\sqrt{2} \\pi}\\right) \\hat{k}$"", ""image_url"": """"}, ""C"": {""text"": ""$\\vec{B}=\\frac{-\\mu_{o} I}{L}\\left(1+\\frac{1}{4 \\sqrt{2} \\pi}\\right) \\hat{k}$"", ""image_url"": """"}, ""D"": {""text"": ""$\\vec{B}=\\frac{-\\mu_{o} I}{L}\\left(1+\\frac{1}{4 \\pi}\\right) \\hat{k}$"", ""image_url"": """"}}",C,PYQ,2022,MCM,MCM-Magnetic_Fields_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""53cb9091-f669-4760-b568-cf9485f6cab0"", ""ec1a2820-becf-4790-abef-f928ae2b5cb7"", ""b6d1cde9-d3c7-4ac9-8067-1ae50f6a7f66"", ""26985cd3-254c-4026-9cdd-f69539eab164""]",review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7gaik14/e03cc397-01a6-4eb1-9bea-cf310ce50b5a/cb549680-2870-11ed-960a-ef6c69c8b437/file-1l7gaik15.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1lcz3sgrx/7427ef3e-fe0d-405d-a392-cc7ab3e57b40/783c62c0-95c6-11ed-a8da-3f744bc6999d/file-1lcz3sgry.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:36:10.494270+05:30
019d5409-bcb5-7107-b018-2ba08e054908,365af829-9485-4697-88ef-b0f2fb8027c8,"{""text"": ""In a particular system of units, a physical quantity can be expressed in terms of the electric charge $e$, electron mass $m_{e}$, Planck's constant $h$, and Coulomb's constant $k=\\frac{1}{4 \\pi \\epsilon_{0}}$, where $\\epsilon_{0}$ is the permittivity of vacuum. In terms of these physical constants, the dimension of the magnetic field is $[B]=[e]^{\\alpha}\\left[m_{e}\\right]^{\\beta}[h]^{\\gamma}[k]^{\\delta}$. The value of $\\alpha+\\beta+\\gamma+\\delta$ is _______."", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",4,PYQ,2022,UNM,UNM-Dimensional_Analysis,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:15:12.653248+05:30
019d5409-bc8d-7972-a120-86e14c2cb68b,f545c423-9195-490f-b635-8dbdb137a4d2,"{""text"": ""An object and a concave mirror of focal length $f=10 \\, \\mathrm{cm}$ both move along the principal axis of the mirror with constant speeds. The object moves with speed $V_0=15 \\, \\mathrm{cm} \\, \\mathrm{s}^{-1}$ towards the mirror with respect to a laboratory frame. The distance between the object and the mirror at a given moment is denoted by $u$. When $u=30 \\, \\mathrm{cm}$, the speed of the mirror $V_m$ is such that the image is instantaneously at rest with respect to the laboratory frame, and the object forms a real image. The magnitude of $V_m$ is _________ $\\mathrm{cm} \\, \\mathrm{s}^{-1}$."", ""image_url"": ""https://lh3.googleusercontent.com/d/1tzSsWOXphpVnDG28V5kxKa2d1EuYUfXN=w1200""}","{""A"": {""text"": ""3"", ""image_url"": """"}, ""B"": {""text"": ""5"", ""image_url"": """"}, ""C"": {""text"": ""7"", ""image_url"": """"}, ""D"": {""text"": ""9"", ""image_url"": """"}}",3,PYQ,2022,ROI,ROI-Optics_and_Mirrors,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7g9rmt5/7e4c7f9c-78f0-437a-bc77-cc2317a9534f/dea14290-286d-11ed-960a-ef6c69c8b437/file-1l7g9rmt6.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1lfz52ol6/d63b578f-6cc6-46ba-989f-5bb62b747924/23a0f5a0-d130-11ed-afcd-4d9fb3202abf/file-1lfz52ol7.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:21:31.813796+05:30
019d5409-bc8f-7fd6-9bd6-0e39360c776b,c951e280-687f-4f1f-a7d3-29aa38885ad8,"{""text"": ""A flat surface of a thin uniform disk \\(A\\) of radius \\(R\\) is glued to a horizontal table. Another thin uniform disk \\(B\\) of mass \\(M\\) and with the same radius \\(R\\) rolls without slipping on the circumference of \\(A\\), as shown in the figure. A flat surface of \\(B\\) also lies on the plane of the table. The center of mass of \\(B\\) has fixed angular speed \\(\\omega\\) about the vertical axis passing through the center of \\(A\\). The angular momentum of \\(B\\) is \\(n M \\omega R^{2}\\) with respect to the center of \\(A\\). Which of the following is the value of \\(n\\) ?"", ""image_url"": ""https://lh3.googleusercontent.com/d/1W-UQYlY6spRQ7RmDSy3zOhVkpioVAKJ9=w1200""}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""5"", ""image_url"": """"}, ""C"": {""text"": ""\\(\\frac{7}{2}\\)"", ""image_url"": """"}, ""D"": {""text"": ""\\(\\frac{9}{2}\\)"", ""image_url"": """"}}",B,PYQ,2022,ROT,ROT-Rotational_Dynamics_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7gaaxyj/c0c96b0a-344c-4bc6-89de-f2fe8d927b5a/f79dd3b0-286f-11ed-960a-ef6c69c8b437/file-1l7gaaxyk.png?format=png"", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:35:15.662260+05:30
019d5409-bc60-7793-8873-fc2547099837,bc32ef91-6d89-43b5-bd70-43d4bbd78283,"{""text"": ""The number of $-\\mathrm{CH}_{2}-$ (methylene) groups in the product formed from the following reaction sequence is _________."", ""image_url"": ""https://lh3.googleusercontent.com/d/1WMZcHjfqWY_yqald3OY2iNh9ay_9Y2_h=w1200""}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",0,PYQ,2022,HCB,HCB-Chemical_Equilibrium,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7hlrkew/efc27826-d265-4a97-9a60-c18c07776112/92fa7980-2929-11ed-8874-8be750058da4/file-1l7hlrkex.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1ld88riw8/2457d1f0-7615-46d6-885e-73e628e5f925/f98e1e80-9acc-11ed-99f8-c7390b9e9e55/file-1ld88riw9.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:39:12.845849+05:30
019d5409-ba39-7bfa-bcfc-4a4a4a7a8e75,4125b13a-bb7b-408f-ada7-709119e482ae,"{""text"": ""Treatment of D-glucose with aqueous $\\mathrm{NaOH}$ results in a mixture of monosaccharides, which are:"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/16Vpq12TBigpxqnAyY6p8Jb_axIknFWPD=w1200""}, ""B"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1hAb6vZhg6lO5js8KxQcca06-WA5mCJbQ=w1200""}, ""C"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/17ARUjQiC3mp85eClBn-HFk71avCVmtna=w1153""}, ""D"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1-X-KZdo7md2XrEpCPHtI_JHpitiLg8nA=w1200""}}",C,PYQ,2022,BIO,BIO-Carbohydrates,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7hmcd9i/5a523fd9-74f0-41c6-8b67-26fd21fea2b5/d5728c60-292b-11ed-8874-8be750058da4/file-1l7hmcd9j.png?format=png"", ""legacy_b"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7hmbua3/3cf381e5-6c80-458d-b59e-388b21af11b0/c6c86db0-292b-11ed-8874-8be750058da4/file-1l7hmbua4.png?format=png"", ""legacy_c"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7hmbf1w/a76dfc4d-327d-475d-a7a1-05c3f5d893cc/bb051b40-292b-11ed-8874-8be750058da4/file-1l7hmbf1x.png?format=png"", ""legacy_d"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7hmaws9/dac65044-1964-422c-9498-482ac450d6c3/ace89690-292b-11ed-8874-8be750058da4/file-1l7hmawsa.png?format=png"", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1ldfwp5og/ce68367e-9b66-42f0-8692-44d28586ca35/0f5f68f0-9f04-11ed-85b5-7b100b9b2792/file-1ldfwp5oh.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-15T19:47:13.440051+05:30
019d5409-ba4d-7ab4-a3c8-0fdfecef4a31,b318ec37-29f3-4250-bbe4-1942b927ae46,"{""text"": ""Two resistances $R_{1}=X \\Omega$ and $R_{2}=1 \\Omega$ are connected to a wire $AB$ of uniform resistivity, as shown in the figure. The radius of the wire varies linearly along its axis from $0.2 \\mathrm{~mm}$ at $A$ to $1 \\mathrm{~mm}$ at $B$. A galvanometer $(\\mathrm{G})$ connected to the center of the wire, $50 \\mathrm{~cm}$ from each end along its axis, shows zero deflection when $A$ and $B$ are connected to a battery. The value of $X$ is ____________."", ""image_url"": ""https://lh3.googleusercontent.com/d/1uENlvnGY3_Vt7OeCLeSjdqOJk-jZFs28=w1200""}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",5,PYQ,2022,CRE,CRE-Oscillations_and_Resonance,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7g9h3ne/1f1b95cf-665e-45ef-bbd9-3e44ee372baf/b9bcf1a0-286c-11ed-9f19-119db30a7018/file-1l7g9h3nf.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1ldgtpywj/fb49a781-d7b9-4011-83c6-acacf75f9fd5/3335e430-9f85-11ed-90ca-31b9ba1bdd1c/file-1ldgtpywk.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-15T19:17:35.699660+05:30
019d5409-bc8d-7f04-8dda-79d201ae1b7c,0328b933-7f03-4d9f-b067-487fa52a4707,"{""text"": ""Consider a configuration of $n$ identical units, each consisting of three layers. The first layer is a column of air of height $h=\\frac{1}{3} \\mathrm{~cm}$, and the second and third layers are of equal thickness $d=\\frac{\\sqrt{3}-1}{2} \\mathrm{~cm}$, and refractive indices $\\mu_{1}=\\sqrt{\\frac{3}{2}}$ and $\\mu_{2}=\\sqrt{3}$, respectively. A light source 0 is placed on the top of the first unit, as shown in the figure. A ray of light from 0 is incident on the second layer of the first unit at an angle of $\\theta=60^{\\circ}$ to the normal. For a specific value of $n$, the ray of light emerges from the bottom of the configuration at a distance $l=\\frac{8}{\\sqrt{3}} \\mathrm{~cm}$, as shown in the figure. The value of $n$ is $\\_\\_\\_\\_\\_\\_.$"", ""image_url"": ""https://lh3.googleusercontent.com/d/1q4GDfJfJvCL1LHmxKg8yMiitpj09t-em=w1200""}","{""A"": {""text"": ""4"", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",4,PYQ,2022,ROI,ROI-Optics_Refraction,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2022_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l7g9jzaa/c143bd80-6073-40f6-9029-bad363d14e27/09cb2d10-286d-11ed-960a-ef6c69c8b437/file-1l7g9jzab.png?format=png"", ""legacy_solution"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1lfyzequ9/23a0f57e-656c-4945-a419-84dc5aecf3b8/fc4dad10-d119-11ed-b2eb-253f86f018dc/file-1lfyzequa.png?format=png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-15T19:20:30.657614+05:30
